isin,securityid,newbsecode,oldbsecode,newnsecode,oldnsecode,newname,oldname,symbol,company_id,sector
INE794W01014,500282,MODTHREAD,,MODTHREAD,,Modern Threads,,MODTHREAD,d95fb7f7-3b96-4f5a-92d9-61459c527fe8,
INE795A01017,504093,PANAENERG,,,,Panasonic Energy,,PANAENERG,0639a1ac-aa13-4e7c-bd67-c119c6ee6f7d,
INE795D01011,530077,PURETROP,,,,Puretrop Fruits,,PURETROP,df27f998-a879-42ca-ac99-ff273ab9016b,
INE795E01019,526869,KUMPFIN,,,,Kumbhat Financial Services,,KUMPFIN,44a31343-e68b-44e7-9add-72707aae772f,
INE795G01014,540777,HDFCLIFE,,HDFCLIFE,,HDFC Life Insurance,,HDFCLIFE,8275016b-4bf3-4929-8ae7-5f9d942d21da,
INE796C01011,503837,SHRAJSYNQ,,,,Shree Rajasthan Syntex,,SHRAJSYNQ,c783e1e3-e834-4a12-92b3-39f16080b31d,
INE796G01012,532624,JINDALPHOT,,JINDALPHOT,,Jindal Photo,,JINDALPHOT,4b4fdb64-a20e-4652-8845-ec8b0ebf5616,
INE796W01019,540550,YUG,,,,Yug Decor,,YUG,e92e943a-e5bd-49a6-a85b-371b1aedb44c,
INE797C01019,526877,SIDDHEGA,,,,Siddheswari Garments,,SIDDHEGA,01686458-50a1-4e3a-912e-133e904db3be,
INE797D01017,526727,GARNET,,,,Garnet Construction,,GARNET,03472a04-8d52-4f3c-8a85-e297d07433fa,
INE797F01020,533155,JUBLFOOD,,JUBLFOOD,,Jubilant FoodWorks,,JUBLFOOD,a85d1651-7fdc-4bc3-b3a4-e85800e1506e,
INE797H01018,532845,TGBHOTELS,,TGBHOTELS,,TGB Banquets & Hotels,,TGBHOTELS,ac35e044-1618-45a8-992d-c31b331380df,
INE797Z01010,541890,SPACEINCUBA,,,,Space Incubatrics Technologies,,SPACEINCUBA,b8de62d3-5953-4a8b-9221-025f429e40a9,
INE798C01017,512197,SILVERO,,,,Silveroak Commercial,,SILVERO,9cf39fa2-03db-4063-bb31-45911d72617a,
INE798D01015,523676,GOLKUNDIA,,,,Golkunda Diamonds & Jewellery,,GOLKUNDIA,6094ed16-ce6c-4eb3-9d58-917858d0f96c,
INE798E01013,507938,MNPLFIN,,,,Manipal Finance,,MNPLFIN,24872fd2-4f7c-4a21-b22a-339b19039bd4,
INE798F01010,513511,PANCHMAHQ,,,,Panchmahal Steels,,PANCHMAHQ,b7f8c967-797a-4b63-ae09-d8db837fffe0,
INE798K01010,533210,KRITINUT,,KRITINUT,,Kriti Nutrients,,KRITINUT,96f56157-91a1-4e2f-912c-d527a8a486a3,
INE799B01017,539984,HUIL,,,,Hindusthan Urban Infra,,HUIL,77112448-e24b-41aa-8172-6b2980005e46,
INE799C01031,532435,SANINFRA,,,,Sanmit Infra,,SANINFRA,621880a1-b7ab-461e-a8fc-ce750db144a8,
INE799E01011,531680,MAYUR,,,,MAYUR LEATHER PRODUCTS LT,,MAYUR,c8b635c3-9ab7-4f5e-b0cb-5fdc0c9a7dd2,
INE799N01012,541445,WAA,,,,Waa Solar,,WAA,f665b209-097f-4d00-97be-550e01e07478,
INE800A01015,500060,BIRLACABLE,,BIRLACABLE,,Birla Cable,,BIRLACABLE,63ab29d0-8bff-43b8-b624-47de7a4290ab,
INE800H01010,532880,OMAXE,,OMAXE,,Omaxe,,OMAXE,42c219f6-11a8-4ecb-bfa3-0a6bf5c11b40,
INE800K01014,508867,NEWMKTADV,,,,New Markets Advisory,,NEWMKTADV,15f897a7-a302-4ac7-b104-3075ed3f6798,
INE800W01019,540402,MANAS,,,,Manas Properties,,MANAS,95812fa2-2840-4511-b831-0be389b98b1c,
INE801L01010,203532,AIROLAM,,AIROLAM,,Airo Lam,,AIROLAM,02f6c084-46ee-4ce5-98d2-a0aecada88b0,
INE801V01019,202410,LAXMICOT,,LAXMICOT,,Laxmi Cotspin,,LAXMICOT,a8675584-cb8a-43f9-aa97-624f16d770e3,
INE802A01037,531591,BAMPSL,,,,Bampsl Securities,,BAMPSL,71f2f179-1e07-4b99-bd78-3748ce652a1a,
INE802B01027,531241,LINC,,LINC,,Linc,,LINC,a5761264-69a3-4e74-a0b4-7a1d97c4b402,
INE802C01033,513262,SSWL,,SSWL,,Steel Strips Wheels,,SSWL,cf10f47c-ef96-4816-8b5b-fdd36ebf79bf,
INE802D01023,509162,INDAG,,,,Indag Rubber,,INDAG,2c3f4146-bc83-4ef7-b645-648d46e2f408,
INE802W01023,11641,,,BOHRAIND,,Bohra Industries,,,29f0e5d0-17c1-40ae-bf46-ff43af83b801,
INE803D01021,524342,INDOBORAX,,INDOBORAX,,Indo Borax & Chemicals,,INDOBORAX,7692bbc3-07c4-4ee1-ba3c-db2c32a6c0af,
INE803H01014,532785,RUCHIRA,,RUCHIRA,,Ruchira Papers,,RUCHIRA,7968b41b-5326-4fea-a149-d4ced9b99ba3,
INE803L01016,531911,GALAGEX,,,,Galaxy Agrico Exports,,GALAGEX,b5a8eed7-a752-4c84-9e57-66f4573ae8b4,
INE804A01025,510245,SWASTIVI,,,,Swasti Vinayaka Synthetics,,SWASTIVI,0b9014e0-5673-44b3-8373-4acba4865159,
INE804B01023,531417,MEGACOR,,,,Mega Corporation,,MEGACOR,fc136ccc-7fcf-4f70-8a98-7ebda4d8e06c,
INE804H01012,532812,TFL,,TFL,,Transwarranty Finance,,TFL,b8676c10-65d8-4dc6-9172-8a57d5575ef1,
INE804L01022,543427,MEDPLUS,,MEDPLUS,,Medplus Health Services,,MEDPLUS,da068987-aaeb-457b-8d4a-ff0a89ebf021,
INE804Q01013,540266,GLCL,,,,Globe Commercials,,GLCL,d8a1c645-a7ae-4468-ae6c-d610913530d7,
INE805A01014,531439,GOLDTECH,,GOLDTECH,,Aion Tech Solutions,,GOLDTECH,a24ba551-e5a0-4bc4-85b2-35e0a398a7d9,
INE805C01028,590066,KCP,,KCP,,KCP,,KCP,0097e4df-c603-449c-98d7-556d4c6a382d,
INE805D01034,512179,SUNTECK,,SUNTECK,,Sunteck Realty,,SUNTECK,a21cdb77-d337-400d-9411-a26d42b1396f,
INE805Q01028,539506,ADCON,,,,Adcon Capital Services,,ADCON,10180a34-08c8-476a-80f9-cc3043f6bcb0,
INE805R01018,539246,JEL,,,,JEL,,JEL,2549a44f-0170-437e-b633-55932970179f,
INE806A01020,530961,VIKASECO,,VIKASECO,,Vikas Ecotech,,VIKASECO,4d642dfd-dcbc-4194-8fc6-87a1839ea422,
INE806C01018,505196,TIL,,TIL,,TIL,,TIL,666f0991-5b32-401e-92c1-c3371bcfc298,
INE806D01016,524400,ISHITADR,,,,Ishita Drugs & Indus,,ISHITADR,3953b081-e22d-4fb8-a0ec-94318e642221,
INE806J01013,524013,HINFLUR,,,,Hindustan Fluorocarbons,,HINFLUR,2eb24b35-3710-4ad3-963c-404728f0883f,
INE806T01020,543397,SAPPHIRE,,SAPPHIRE,,Sapphire Foods,,SAPPHIRE,1b266816-51fb-4fe7-a40b-e6e500c8acfb,
INE807A01010,530747,CHALLANI,,,,Challani Capital,,CHALLANI,23d32d7c-9d52-488e-87aa-8cae668434bf,
INE807D01030,532092,EPUJA,,,,Epuja Spiritech,,EPUJA,606dee72-2df1-4eca-9761-dca173556145,
INE807F01027,512529,SEQUENT,,SEQUENT,,Sequent Scientific,,SEQUENT,ed07a445-6f3c-4bb6-a561-1a5d52449639,
INE807H01023,531281,MARBLE,,,,Marble City,,MARBLE,befe4c0e-2dbc-4b19-a08d-f5f7bb4950fb,
INE807K01035,540497,SCHAND,,SCHAND,,S Chand & Company,,SCHAND,aa185841-5a6b-43c0-9d71-40cc7ac683c3,
INE807M01023,521005,TITANIN,,,,Titan Intech,,TITANIN,8324f4a9-c672-497f-a89f-f11012e45095,
INE807O01011,535647,SDC,,,,SDC Techmedia,,SDC,7cb9e6c9-d3de-49c3-8439-128ee4cf056b,
INE808A01018,530459,VALSONQ,,,,Valson Industries,,VALSONQ,13e1d929-9258-4d1e-b64a-5820a04e2123,
INE808R01012,540467,PARMSILK,,,,Parmeshwari Silk Mills,,PARMSILK,27623f58-6b8c-4110-8ebe-d5574d7c08e7,
INE808W01012,512153,MLINDLTD,,,,M Lakhamsi Industries,,MLINDLTD,5f30e2cb-4195-4a42-9561-177c394c0635,
INE809A01032,524037,RAMAPHO,,RAMAPHO,,Rama Phosphates,,RAMAPHO,ed5afe9a-c0f2-41cd-a133-1ad4965ef8d4,
INE809B01014,526043,POLYCHMP,,,,Polymechplast Machines,,POLYCHMP,93ba9a98-3a7c-4f0b-997b-6488832b9a2f,
INE809E01018,519359,POONADAL,,,,Poona Dal & Oil Industries,,POONADAL,859b5e98-e27c-4e73-bd6b-1d6075d1f1d0,
INE809F01015,523343,MICROSE,,,,Microse,,MICROSE,7a0e2a3b-360c-4f66-bf6e-780fc061ef9c,
INE809I01019,532944,ONMOBILE,,ONMOBILE,,OnMobile Global,,ONMOBILE,cb21b34a-7b55-4ddc-b1dc-164c8fa5514c,
INE809Q01012,505504,GHVINFRA,,,,GHV Infra Projects,,GHVINFRA,7aaf9c33-cd11-4d58-a7e9-02f4002dfead,
INE810C01044,516098,VENTURA,,,,Ventura Textiles,,VENTURA,269ed540-a20b-4bf0-adb6-b42cac496d56,
INE810G01011,543299,SHYAMMETL,,SHYAMMETL,,Shyam Metalics & Energy,,SHYAMMETL,b11f5ba1-4703-496e-802f-2a7a0e88a168,
INE810M01019,524434,ASINPET,,,,Asian Petroproducts & Exports,,ASINPET,ace4693c-508f-4371-a822-0005cd20dd03,
INE811A01020,505283,KIRLPNU,,KIRLPNU,,Kirloskar Pneumatic Company,,KIRLPNU,7f84fa63-fc05-40d7-bf28-333a4926bf0a,
INE811B01010,522294,TIGLOB,,,,T & I Global,,TIGLOB,2594010f-94ae-4240-8c2c-1549fd81dd59,
INE811D01024,505343,MONOT,,,,Monotype,,MONOT,407d7fea-120b-47ae-bbc3-2f2ed47821ec,
INE811H01017,531952,RIBATEX,,,,Riba Textiles,,RIBATEX,ea6e5951-45b7-4e09-b4e9-928ac744b70c,
INE811K01011,533274,PRESTIGE,,PRESTIGE,,Prestige Estate,,PRESTIGE,0ffff2bd-0988-41ed-b79d-00455f82befb,
INE812B01026,530665,ZENITHHE,,,,Zenith Health Care,,ZENITHHE,789e031b-a021-4534-815c-115ced52aacd,
INE812G01025,532815,SMSPHARMA,,SMSPHARMA,,SMS Pharmaceuticals,,SMSPHARMA,027114d1-6118-4376-a07e-07fe4b4a592e,
INE812K01027,504378,NYSSACORP,,,,Nyssa Corporation,,NYSSACORP,920e1c15-601d-463b-9f54-156518446e6d,
INE812Q01016,539040,TTIL,,,,Tirupati Tyres,,TTIL,296011de-7083-484f-a3ec-12bfe4ede584,
INE812S01012,530741,OVOBELE,,,,Ovobel Foods,,OVOBELE,eb11c442-6c02-4bf7-aa4d-a5994a9b921c,
INE813A01018,532313,MAHLIFE,,MAHLIFE,,Mahindra Lifespaces Developers -RE,,MAHLIFE,3a0a7cce-3d47-40f3-b638-2dcc5c8826eb,
INE813B01016,526588,PHOTOQUP,,,,Photoquip,,PHOTOQUP,190a999a-1a7b-4ec5-847c-a4fe2239ad21,
INE813G01023,504084,KAYCEEI,,,,Kaycee Industries,,KAYCEEI,25565131-1dc4-4e09-8687-283412081549,
INE813H01021,532779,TORNTPOWER,,TORNTPOWER,,Torrent Power,,TORNTPOWER,233cd609-cecd-4d8c-a1fc-51f704f88141,
INE813V01022,200072,MCL,,MCL,,Madhav Copper,,MCL,59fb5675-76c2-4c52-8045-0eb609e777d8,
INE814D01010,514324,OMNITEX,,,,Omnitex Industries India,,OMNITEX,9747cf2a-61fb-4936-ab8b-23c2ff4ce6d3,
INE814H01011,533096,ADANIPOWER,,ADANIPOWER,,Adani Power,,ADANIPOWER,02fb3221-e664-48ea-9aec-63c497a9f9f3,
INE814L01013,521062,OCTAVE,,,,Perfect-Octave Media Projects,,OCTAVE,29ef8d39-dd71-460e-b735-a8b743ccd1c7,
INE816B01035,526227,FILATEX,,FILATEX,,Filatex India,,FILATEX,35f52cdc-d03f-46ca-b12a-cbe70bc79a52,
INE817B01025,530163,KERALAYUR,,,,Kerala Ayurveda,,KERALAYUR,15294d1a-997e-4d4f-9b07-ded2aea17a95,
INE818A01017,530075,SELAN,,SELAN,,Selan Exploration Technology,,SELAN,5a2c770c-c82f-4bc8-a6bb-8214ee6d3c9d,
INE818B01023,500456,PASUPTAC,,PASUPTAC,,Pasupati Acrylons,,PASUPTAC,4c8eaf2b-4895-4917-9635-7306959482c4,
INE818D01011,526494,PROMACT,,,,Promact Impex,,PROMACT,1f558532-c455-4719-b5c4-dbbf320107f5,
INE818H01020,532783,LTFOODS,,LTFOODS,,LT Foods,,LTFOODS,a638ba81-6fa7-4bbf-b4e9-f85166ff2fd9,
INE818R01011,540134,IISL,,,,Ishaan Infrastructure & Shelters,,IISL,9bc28885-974b-4545-ab51-fc5c84530928,
INE818W01011,544020,ESAFSFB,,ESAFSFB,,ESAF Small Finance Bank,,ESAFSFB,71826c1e-34e0-4521-9eda-b3b19b6065dc,
INE819A01049,531216,COMFINTE,,,,Comfort Intech,,COMFINTE,ba04566d-ea87-432f-9a98-4b69ef7d13c1,
INE819C01011,500058,BIHSPONG,,,,Bihar Sponge Iron,,BIHSPONG,aaa7e0d8-8201-492b-b417-8376abfc62fa,
INE819G01012,531203,TRADEWELL,,,,Tradewell Holdings,,TRADEWELL,6b1ce46f-a04c-45fc-826f-50d919c448de,
INE819K01014,511764,AASTAFIN,,,,Aastamangalam Finance,,AASTAFIN,3465c323-bd51-4054-91ca-565c1e7a600c,
INE819L01012,200535,ELGIRUBCO,,ELGIRUBCO,,Elgi Rubber Company,,ELGIRUBCO,ebf90088-730e-4c65-b810-352f2439721f,
INE819S01025,539963,ZEAL,,,,Zeal Aqua,,ZEAL,9ae5b21a-625e-4883-acee-6dcbf71a2ee3,
INE819Y01015,540843,RITHWIKFMS,,,,Rithwik Facility Management Services,,RITHWIKFMS,ad4d30e6-12fe-4c44-9d8f-f74c8ab4a793,
INE820R01017,539026,SSPNFIN,,,,SSPN Finance,,SSPNFIN,0a19d0f6-571b-40ae-aaa0-3747d100dcfd,
INE820Y01021,209169,AJOONI,,AJOONI,,Ajooni Biotech,,AJOONI,da86e26b-7b25-4996-a448-b7735467d3cf,
INE821D01031,531228,RANDER,,,,Rander Corporation,,RANDER,22562970-80bf-42a1-b1cc-b069ea9c2b2e,
INE821I01022,532947,IRB,,IRB,,IRB Infrastructure Developers,,IRB,a5525695-2c60-478f-a703-29ebd66ac52d,
INE821R01015,506042,ZPRBHSTE,,,,Prabhu Steel Industries,,ZPRBHSTE,8da8d618-e720-4b60-a3b4-931226e51858,
INE821Y01011,540796,RATNABHUMI,,,,Ratnabhumi Developers,,RATNABHUMI,86c8b374-bbc8-433b-8feb-4960e6ce1197,
INE822B01017,519532,ASIANTNE,,,,Asian Tea & Exports,,ASIANTNE,457f008c-06e3-47e1-9702-2a0fa6dd1f0d,
INE822C01015,523301,TCPLPACK,,TCPLPACK,,TCPL Packaging,,TCPLPACK,7b9dcb40-31f7-46e9-8504-28a77a065e24,
INE822D01021,531233,RASIELEC,,,,Rasi Electrodes,,RASIELEC,ad1072fc-f243-42e4-a0df-81006a49a75a,
INE822E01011,530677,SUPREME,,SUPREME,,Supreme Holdings & Hospitality,,SUPREME,5fb4162b-3a66-4df5-91c0-d166d1399c91,
INE822G01016,526608,ELECTHERM,,ELECTHERM,,Electrotherm,,ELECTHERM,0df598b3-a759-4caf-85c5-da7cc86e14d6,
INE822Q01015,539124,SARVOTTAM,,,,Survottam Finvest,,SARVOTTAM,d83b61ad-c841-438c-94b5-837ae97a91b9,
INE823A01017,530299,KOTHARIPRO,,KOTHARIPRO,,Kothari Products,,KOTHARIPRO,08002d43-844a-4283-be8e-45d04f01a99c,
INE823B01015,531041,COMPEAU,,,,Competent Automobiles,,COMPEAU,12d49b60-cb30-47c8-b862-a46beb409d4c,
INE823D01011,523650,YASHINNO,,,,Yash Innoventures,,YASHINNO,2ee3fc91-10db-4eb2-8551-b7fa549428f9,
INE823G01014,532644,JKCEMENT,,JKCEMENT,,JK Cement,,JKCEMENT,f114d6eb-6179-457d-b8ac-6572107f3e20,
INE824G01012,532642,JSWHL,,JSWHL,,JSW Holdings,,JSWHL,d614a4b5-3fec-4250-a198-ee6cedb3827e,
INE824Q01011,539044,MANAKSTEEL,,MANAKSTEEL,,Manaksia Steels,,MANAKSTEEL,c6f64d31-97a4-4f83-a5cf-022bbf3b9393,
INE825A01020,502986,VTL,,VTL,,Vardhman Textiles,,VTL,0e9e8976-a8a9-4d60-8809-87c82b3f84e4,
INE825B01010,543860,JAFINANCE,,,,JA Finance,,JAFINANCE,449894e9-1e47-4306-81e9-9d4b16a1b373,
INE825C01018,530897,NGIND,,,,NG Industries,,NGIND,26e920a1-ac2c-4d4e-9df3-15e35145f051,
INE825D01016,526508,SHAHISHIP,,,,Shahi Shipping Limited,,SHAHISHIP,351ba26f-69a3-4b3a-9266-dd60536dcb11,
INE825M01017,501270,ANTARIKSH,,,,Antariksh Industries,,ANTARIKSH,0101289a-2e14-4a2a-b616-248859a6bbec,
INE825V01034,543463,MANYAVAR,,MANYAVAR,,Vedant Fashions,,MANYAVAR,02ddf7f6-1a2f-4b5e-8384-645a42c34521,
INE826B01018,523586,INDTONER,,,,Indian Toners & Developers,,INDTONER,474f7c97-bd0b-4b18-9b8c-b483a76c2825,
INE826C01016,522217,GUJAPOLLO,,GUJAPOLLO,,Gujarat Apollo Industries,,GUJAPOLLO,2d9f04c8-6820-47bb-86a7-474b4915782b,
INE826P01018,537573,POLYMAC,,,,Polymac Thermoformers,,POLYMAC,d969c08d-caa5-4d78-ae02-95042bc6d0e5,
INE827D01020,518053,SRICC,,,,Sri Chakra Cement Limited,,SRICC,c909ac72-aae2-4bfc-8e75-31255da82cac,
INE828A01016,526666,BIL,,BIL,,Bhartiya International,,BIL,ade86b45-5374-4ca1-8d74-dc32676f6290,
INE828G01013,532656,FACORALL,,,,Facor Alloys,,FACORALL,9e4bd654-3ec8-444f-bf73-23f2da85d2c7,
INE828I01019,503685,MEDIAONE,,,,Mediaone Global Entertainment,,MEDIAONE,7090ef4d-d62d-48d8-918d-8058f533900a,
INE828O01033,204669,MITCON,,MITCON,,MITCON Cons. & Engg.,,MITCON,b285375b-a290-489e-a902-dcc2f7134ccb,
INE829A01014,524396,BIOFILCHEM,,BIOFILCHEM,,Biofil Chemicals,,BIOFILCHEM,ca2f8a6e-9dcd-4a95-8f6d-d5a32b688717,
INE829P01020,539196,AEL,,,,Amba Enterprises,,AEL,e5ea6949-64e5-4029-81aa-44351787e9f5,
INE829R01018,539230,CHEMIESYNT,,,,Chemiesynth Vapi,,CHEMIESYNT,baa24d30-2ed3-44a6-8429-fca29b901b2c,
INE829S01016,539275,MSL,,,,Mangalam Seeds,,MSL,0d98cfde-e1a8-46b0-9972-52cc180d4388,
INE830A01012,530829,CILSEC,,,,CIL Securities,,CILSEC,76d1c738-3fe3-4f27-b61f-65db721fd5b9,
INE830C01026,533208,EMAMIPAP,,EMAMIPAP,,Emami Paper Mills,,EMAMIPAP,8daea4ce-1aa4-4d4c-bc7e-378f298dedc4,
INE830Q01018,539046,MANAKCOAT,,MANAKCOAT,,Manaksia Coated Metals & Ind,,MANAKCOAT,ff3d6c4e-1dd5-46f8-9763-7512236871be,
INE830S01014,539770,DARJEELING,,,,Darjeeling Ropeway Company,,DARJEELING,0eb5b04f-efea-4553-8395-9416bf9f5485,
INE831A01028,500279,MIRCELECTR,,MIRCELECTR,,MIRC Electronics,,MIRCELECTR,a388b4c2-a80c-4f2c-9e0b-63e1e8dd0bd5,
INE831C01016,530429,ASHISHPO,,,,Ashish Polyplast,,ASHISHPO,4a395503-1eef-47c4-ba31-bef018aedaef,
INE832A01018,500890,MODIRUBBER,,MODIRUBBER,,Modi Rubber,,MODIRUBBER,01372028-aa65-4437-96ce-76f3dd22669a,
INE832C01014,531600,GOGIACAPGL,,,,Gogia Capital Growth,,GOGIACAPGL,7e5a5930-a215-47dc-9836-11593134fbe3,
INE832D01020,509895,HINDMILL,,,,Hindoostan Mills,,HINDMILL,4445a021-66bd-4753-aa30-b29f1cd299e4,
INE832E01010,531610,UFMINDL,,,,UFM Industries,,UFMINDL,5d7abd28-43c7-4514-b9b5-0a615aa4388e,
INE833A01016,523411,ADCINDIA,,,,ADC India Communications,,ADCINDIA,b1e806a0-811d-43f6-be9e-5709dfaa63fa,
INE834B01012,517119,PCS,,,,PCS Technology,,PCS,0aba1f40-ed7a-4bcf-afd1-25828ec908de,
INE834D01018,530627,VIPULORG,,,,Vipul Organics,,VIPULORG,d63f2596-f10b-4c4d-86ef-0444cf4df9fa,
INE834E01016,539543,VALLEY,,,,Valley Magnesite Company,,VALLEY,ad1f36cc-6c9a-4b84-8ffe-d50dbd0f7027,
INE834I01025,540775,KHADIM,,KHADIM,,Khadim,,KHADIM,5c001159-8e0f-4fbb-b01f-0d8d73552a61,
INE834M01019,534597,RTNINDIA,,RTNINDIA,,Rattan India Enterprises,,RTNINDIA,41ba98e5-1c4b-495f-91a7-9f4ef51f84bd,
INE835A01029,514175,VARDMNPOLY,,VARDMNPOLY,,Vardhman Polytex,,VARDMNPOLY,41469ac9-7101-42c6-98d6-484ad8d11212,
INE835B01035,526263,MOLDTECH,,MOLDTECH,,Mold-Tek Technologies,,MOLDTECH,70bb89ad-c239-47cd-9bb2-40502dcfd0cb,
INE835D01023,504036,HIRECT,,HIRECT,,Hind Rectifiers,,HIRECT,5f96b9d2-5190-4136-afa2-2842650b0571,
INE835G01018,532633,ALLDIGI,,ALLDIGI,,Alldigi Tech,,ALLDIGI,2831b03a-edd7-445f-b670-d1aae87f48a2,
INE835U01027,540243,NEWLIGHT,,,,NEW LIGHT APPARELS LIMTED,,NEWLIGHT,7f67c9a5-b07a-46a1-9742-aea48beb60c2,
INE836A01035,532400,BSOFT,,BSOFT,,Birlasoft,,BSOFT,a507af94-d9dd-4ec6-8e6a-3c5da9c62a74,
INE836B01017,539404,SATIN,,SATIN,,Satin Creditcare,,SATIN,14d01066-69c6-4a79-9d64-d1002a0f56ee,
INE836C01015,538568,FRUTION,,,,Fruition Venture,,FRUTION,c29a4469-6273-423e-b231-ab400c09953a,
INE836D01013,539691,RGCORP,,,,"Real Growth Corporation ",,RGCORP,9feff585-9107-45e7-b507-ab1ae6f8e5b9,
INE836F01026,532839,DISHTV,,DISHTV,,Dish TV,,DISHTV,8fc35db8-fc4b-44b9-8f59-a33939851cfe,
INE837B01031,514470,WINSOMTX,,,,Winsome Textile Industries,,WINSOMTX,f9939274-17ac-4f2f-a121-ba1894b53844,
INE837C01013,538646,QGO,,,,QGO Finance,,QGO,44aae63e-3a99-42f5-9835-b132ec07c2c2,
INE837E01019,512022,WINROC,,,,Winro Commercial,,WINROC,a2858c47-ac9a-45f0-aa80-f52e4b44730e,
INE837H01020,540025,ADVENZYMES,,ADVENZYMES,,Advanced Enzyme Tech,,ADVENZYMES,910c823e-489d-48f1-86b9-31f3884bcd2a,
INE837X01027,502850,ZGAEKWAR,,,,Gaekwar Mills,,ZGAEKWAR,5295dc34-f166-4872-9c47-5fc45fdd0c55,
INE838B01013,590021,BHARATRAS,,BHARATRAS,,Bharat Rasayan,,BHARATRAS,ef01477d-be60-4af0-a09d-70c30bc9c5ab,
INE838C01011,530821,SSPDL,,,,SSPDL,,SSPDL,e3e472a0-854f-4784-8cc2-0d1c789725d5,
INE838E01017,532460,PONNIERODE,,PONNIERODE,,Ponni Sugars Erode,,PONNIERODE,2d4121cf-42e3-4ce0-9a77-c3ad5cea7291,
INE838Z01012,541444,PALMJEWELS,,,,Palm Jewels,,PALMJEWELS,4f9d377d-5626-437c-9e5f-9eaee527299e,
INE839A01021,526709,BITS,,,,BITS,,BITS,3f65fe62-11e4-485a-a283-925a2ededca2,
INE839E01023,531996,ODYCORP,,,,Odyssey Corporation,,ODYCORP,ea454ece-259b-47f2-8fdc-94e4e2df4221,
INE839G01010,204263,JOCIL,,JOCIL,,Jocil,,JOCIL,16332f93-42a6-4366-89f4-85c9603067e5,
INE839M01018,534139,SCHNEIDER,,SCHNEIDER,,Schneider Electric Infra,,SCHNEIDER,e29b0f31-88c5-4e10-b6bd-948ec2ab433d,
INE840D01015,526519,ALPINEHOU,,,,Alpine Housing Development,,ALPINEHOU,eba7072b-0646-451f-8ffd-8718dfe9854c,
INE840I01014,538611,RTFL,,,,Real Touch Finance,,RTFL,ced4c26f-7631-4964-be3c-b43eb11bd630,
INE840M01016,534742,ZUARI,,ZUARI,,Zuari Agro Chemicals,,ZUARI,209dafb1-b395-4adb-b73c-540cbedfeb1e,
INE840Y01029,208502,ONEPOINT,,ONEPOINT,,One Point One Solutions,,ONEPOINT,8ed29d92-a882-4783-bfa8-9302834f4b78,
INE841B01017,511473,INDBANK,,INDBANK,,Indbank Merchant Banking,,INDBANK,37d768da-5d67-4f45-ab0c-62acbc1e029e,
INE841D01013,506597,AMAL,,,,AMAL,,AMAL,cd208659-c6ba-4281-bab1-d26345a39eaf,
INE841L01016,544198,DEEDEV,,DEEDEV,,DEE Development Engineers,,DEEDEV,d16cad6a-195e-42d9-8f3d-5b3a6ab910c6,
INE841Y01019,540850,JFL,,,,Jhandewalas Foods,,JFL,6d1b6c41-7e15-4676-b85e-d732f726877c,
INE842B01015,523696,FORTISMLR,,,,Fortis Malar Hospitals,,FORTISMLR,64bfc5e6-bb88-4a5e-9131-447a4263d6ef,
INE842C01021,538962,MINDACORP,,MINDACORP,,Minda Corporation,,MINDACORP,19b5cc01-66c9-4df9-9a9c-a0dc3f69d086,
INE842D01029,531862,BHARATAGRI,,,,Bharat Agri Fert & Realty,,BHARATAGRI,5e91edd6-04e7-4252-8040-e9ed198632ec,
INE843B01013,523384,MAHAPEXLTD,,MAHAPEXLTD,,Maha Rashtra Apex Corporation,,MAHAPEXLTD,230e82ae-8ea3-44e7-ad49-23b132d79872,
INE843D01027,523369,DCMSRIND,,DCMSRIND,,DCM Shriram Industries,,DCMSRIND,26ddb8f4-7892-4d97-ac7d-1dff0a2a9145,
INE843F01014,531716,TRICOMFRU,,,,Tricom Fruit Products,,TRICOMFRU,1ec4cbd3-94f4-4913-8cbf-a84927d4f1c7,
INE843L01012,519234,SIEL,,,,Superior Industrial Enterprises,,SIEL,04d3ab92-6254-4c25-ab01-7ab90e716d5b,
INE843S01025,544054,SURAJEST,,SURAJEST,,Suraj Estate Developers,,SURAJEST,d75e19ca-3b92-4e33-91fc-3a51aaf4743e,
INE844A01013,523260,PEARLPOLY,,PEARLPOLY,,Pearl Polymers,,PEARLPOLY,80a868d4-737d-4074-8a80-f3a7ac587ae6,
INE844C01027,500450,MPILCORPL,,,,MPIL Corporation,,MPILCORPL,5e009697-2bfb-43b6-89fd-7102f02cf71c,
INE844D01017,523782,MITSHI,,,,Mitshi,,MITSHI,b017299c-48a0-4f1e-ac62-cb7586a004e8,
INE844K01012,533270,BEDMUTHA,,BEDMUTHA,,Bedmutha Industries,,BEDMUTHA,e02b4276-58a5-488e-bf7e-f158d657c054,
INE844O01030,539336,GUJGASLTD,,GUJGASLTD,,Gujarat Gas,,GUJGASLTD,e0215047-ee8d-4819-a451-ea98c07e5dbf,
INE845A01028,507946,KIDUJA,,,,KIDUJA INDIA LTD.,,KIDUJA,6ae7c257-b345-4703-a412-909edaf3a8f7,
INE845B01018,526604,LIPPISYS,,,,Lippi Systems,,LIPPISYS,c9c82592-0392-42a7-ba21-d8005c43c6fa,
INE845D01014,514167,GANECOS,,GANECOS,,Ganesha Ecosphere,,GANECOS,8e92a196-ec39-4427-b8e0-283fa0123263,
